repo_name,time_period,prs_opened,commits,commit_additions,commit_deletions,commit_changes_total,commit_files_changed_count,pr_commits,pr_commit_additions,pr_commit_deletions,pr_commit_changes_total,pr_commit_files_changed_count,push_commits,push_commit_additions,push_commit_deletions,push_commit_changes_total,push_commit_files_changed_count,commits_lt100,commit_additions_lt100,commit_deletions_lt100,commit_changes_total_lt100,commit_files_changed_count_lt100,push_commits_lt100,push_commit_additions_lt100,push_commit_deletions_lt100,push_commit_changes_total_lt100,push_commit_files_changed_count_lt100,pr_commits_lt100,pr_commit_additions_lt100,pr_commit_deletions_lt100,pr_commit_changes_total_lt100,pr_commit_files_changed_count_lt100,comments,issue_comments,pr_comments,own_issue_comments,helping_issue_comments,own_pr_comments,helping_pr_comments,linked_pr_issue_comments,issues_opened,issues_opened_with_linked_pr,pr_reviews,pr_review_comments,prs_merged,issues_closed,first_period,final_period,closed_issue,closed_in_30_days,closed_in_60_days,closed_in_90_days,closed_in_180_days,closed_in_360_days,prs_closed_unmerged,p_prs_closed_unmerged,p_prs_merged,p_review_state_commented,p_review_state_approved,p_review_state_changes_requested,p_prs_merged_30d,p_prs_merged_60d,p_prs_merged_90d,p_prs_merged_180d,p_prs_merged_360d,prs_closed,p_prs_closed,mean_pr_reviews,time_index,departed_actor_id,last_pre_period,treatment_period,abandoned_date,treated_project,treatment,treatment_group,total_important,total_nodes,mean_cluster_overlap,avg_clusters_per_node,pct_nodes_one_cluster,HHI_normalized_degree,HHI_individual_coverage,HHI_individual_coverage_cluster,normalized_degree,imp_to_other_avg_edge_weight,important,imp_to_other_perc_10,imp_to_other_perc_25,imp_to_other_perc_50,imp_to_other_perc_75,imp_to_other_perc_90,imp_to_imp_avg_edge_weight,imp_to_imp_perc_10,imp_to_imp_perc_25,imp_to_imp_perc_50,imp_to_imp_perc_75,imp_to_imp_perc_90,individual_node_coverage,individual_coverage_cluster,overall_overlap,weighted_overall_overlap,prop_important,total_downloads,total_downloads_one_project,total_downloads_period,total_downloads_one_project_period
jschneier/django-storages,2021-01-01,4,7,31,20,51,8,4,13,6,19,4,3,18,14,32,4,7,31,20,51,8,3,18,14,32,4,4,13,6,19,4,118,82,36,23,59,17,19,79,72,64,1,0,2,10,2015-01-01T00:00:00Z,2023-07-01,,,,,,,,,,,,,,,,,,,,,13,347634,2020-07-01,2021-01-01,,1,1,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,8749687,8701951,41287849980,40133044925
jschneier/django-storages,2021-07-01,18,57,1775,1822,3597,130,25,630,827,1457,50,32,1145,995,2140,80,57,1775,1822,3597,130,32,1145,995,2140,80,25,630,827,1457,50,155,90,65,22,68,20,45,104,75,71,13,19,23,34,2015-01-01T00:00:00Z,2023-07-01,,,,,,,,,,,,,,,,,,,,,14,347634,2020-07-01,2021-01-01,,1,1,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,9249155,9195853,55083339709,53314796393
jschneier/django-storages,2022-01-01,6,13,107,46,153,23,7,44,23,67,12,6,63,23,86,11,13,107,46,153,23,6,63,23,86,11,7,44,23,67,12,102,83,19,14,69,8,11,57,64,39,15,14,7,11,2015-01-01T00:00:00Z,2023-07-01,,,,,,,,,,,,,,,,,,,,,15,347634,2020-07-01,2021-01-01,,1,1,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,11354951,11298880,65259184370,63320115084
jschneier/django-storages,2022-07-01,22,53,1297,711,2008,128,28,593,343,936,60,25,704,368,1072,68,53,1297,711,2008,128,25,704,368,1072,68,28,593,343,936,60,122,55,67,8,47,17,50,75,49,50,3,2,25,21,2015-01-01T00:00:00Z,2023-07-01,,,,,,,,,,,,,,,,,,,,,16,347634,2020-07-01,2021-01-01,,1,1,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,12043024,11984423,80389269242,77771994446
jschneier/django-storages,2023-01-01,21,53,821,660,1481,129,26,473,379,852,71,27,348,281,629,58,53,821,660,1481,129,27,348,281,629,58,26,473,379,852,71,110,68,42,8,60,8,34,64,55,48,9,3,24,16,2015-01-01T00:00:00Z,2023-07-01,,,,,,,,,,,,,,,,,,,,,17,347634,2020-07-01,2021-01-01,,1,1,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,13659014,13614494,88721672343,85959083168
kelproject/pykube,2016-01-01,8,44,1699,432,2131,99,9,421,138,559,31,35,1278,294,1572,68,44,1699,432,2131,99,35,1278,294,1572,68,9,421,138,559,31,38,23,15,6,17,2,13,20,15,10,0,0,8,7,2016-01-01T00:00:00Z,2018-07-01,,,,,,,,,,,,,,,,,,,,,3,124,2017-07-01,2018-01-01,2018-07-01,1,0,7,1,11,0,1,100,,,,0.9,3.22222222222222,FALSE,1,1,2,6,6.2,0,0,0,0,0,0,,,,,0.0909090909090909,,,,
kelproject/pykube,2016-07-01,13,55,2023,371,2394,127,21,1054,221,1275,53,34,969,150,1119,74,55,2023,371,2394,127,34,969,150,1119,74,21,1054,221,1275,53,106,69,37,17,52,16,21,59,49,40,0,1,17,16,2016-01-01T00:00:00Z,2018-07-01,,,,,,,,,,,,,,,,,,,,,4,124,2017-07-01,2018-01-01,2018-07-01,1,0,7,1,37,0,1,100,,,,0.666666666666667,2.04166666666667,FALSE,1,1,1,2.25,5.4,0,0,0,0,0,0,,,,,0.027027027027027,,,,
kelproject/pykube,2017-01-01,7,29,657,161,818,68,7,30,4,34,9,22,627,157,784,59,29,657,161,818,68,22,627,157,784,59,7,30,4,34,9,40,32,8,12,20,3,5,12,28,11,0,0,11,8,2016-01-01T00:00:00Z,2018-07-01,,,,,,,,,,,,,,,,,,,,,5,124,2017-07-01,2018-01-01,2018-07-01,1,0,7,1,26,0,1,100,,,,0.56,1.28571428571429,FALSE,1,1,1,1.75,2,0,0,0,0,0,0,,,,,0.0384615384615385,,,,
kelproject/pykube,2017-07-01,0,4,173,210,383,10,0,0,0,0,0,4,173,210,383,10,4,173,210,383,10,4,173,210,383,10,0,0,0,0,0,7,7,0,3,4,0,0,2,7,2,0,0,0,1,2016-01-01T00:00:00Z,2018-07-01,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,2,0.181818181818182,0,0,0,0,0,0,0,0,0,2,0.181818181818182,,6,124,2017-07-01,2018-01-01,2018-07-01,1,0,7,1,3,0,1,100,,,,1,1.5,FALSE,1.1,1.25,1.5,1.75,1.9,0,0,0,0,0,0,,,,,0.333333333333333,,,,
kelproject/pykube,2018-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,1,1,3,0,1,0,4,0,0,0,0,1,2016-01-01T00:00:00Z,2018-07-01,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,124,2017-07-01,2018-01-01,2018-07-01,1,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kivy/kivy,2015-01-01,251,763,191609,70962,262571,8585,328,60102,17241,77343,1845,435,131507,53721,185228,6740,740,61578,29948,91526,3943,415,46819,22585,69404,2912,325,14759,7363,22122,1031,1440,886,554,269,617,181,373,836,539,522,0,110,289,206,2015-01-01T00:00:00Z,2023-07-01,,,,,,,,,,,,,,,,,,,,,1,1126441,2016-01-01,2016-07-01,,1,0,4,10,210,64.3636363636364,1.74846625766871,66.2576687116564,0.120978420499322,0.130341643582641,0.130341643582641,0.220095693779904,2.42105263157895,TRUE,1,1,2,3,4.60000000000001,15.125,1.7,2.75,16,22.5,30.9,18.5714285714286,23.9263803680982,57.8947368421053,64.1304347826087,0.0476190476190476,,,,
kivy/kivy,2015-07-01,89,525,191542,89625,281167,6032,121,15451,8732,24183,521,404,176091,80893,256984,5511,513,52615,37141,89756,2350,393,43207,32228,75435,2031,120,9408,4913,14321,319,1200,836,364,262,574,114,250,476,545,312,0,138,128,222,2015-01-01T00:00:00Z,2023-07-01,,,,,,,,,,,,,,,,,,,,,2,1126441,2016-01-01,2016-07-01,,1,0,4,7,195,58.8235294117647,1.55063291139241,66.4556962025316,0.19657367631075,0.210962099125365,0.210962099125364,0.0876288659793814,1.83333333333333,TRUE,1,1,2,2,2,2.6,1.4,2,2,2,4.4,6.66666666666667,8.22784810126582,50,54.5454545454545,0.0358974358974359,,,,
kivy/kivy,2016-01-01,128.5,423,334412,100885,435297,6076,154,206302,22572,228874,2164,269,128110,78313,206423,3912,410,88818,43531,132349,2609,260,52173,32845,85018,2135,150,36645,10686,47331,474,1704,1304,400,421,883,128,272,661,719,336,0,71,167,250,2015-01-01T00:00:00Z,2023-07-01,,,,,,,,,,,,,,,,,,,,,3,1126441,2016-01-01,2016-07-01,,1,0,4,6,255,62.0462046204621,1.5765306122449,61.734693877551,0.236589662379862,0.246174631602099,0.246174631602099,0.188976377952756,2.02325581395349,TRUE,1,1,1,2,4,12,2.6,5,6,8,27.2,17.2549019607843,22.4489795918367,65.1162790697675,74.7126436781609,0.0235294117647059,,,,
kivy/kivy,2016-07-01,125,481,264750,171193,435943,7274,195,91940,72040,163980,1822,286,172810,99153,271963,5452,459,74842,100714,175556,2527,271,33223,43101,76324,1772,188,41619,57613,99232,755,1542,1045,497,304,741,169,328,576,638,346,0,142,151,254,2015-01-01T00:00:00Z,2023-07-01,,,,,,,,,,,,,,,,,,,,,4,1126441,2016-01-01,2016-07-01,,1,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kivy/kivy,2017-01-01,117.5,227,49677,29420,79097,2028,164,30775,19063,49838,1073,63,18902,10357,29259,955,222,10037,4249,14286,735,60,5942,1981,7923,349,162,4095,2268,6363,386,1403,1087,316,323,764,99,217,548,633,285,0,129,125,227,2015-01-01T00:00:00Z,2023-07-01,,,,,,,,,,,,,,,,,,,,,5,1126441,2016-01-01,2016-07-01,,1,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kivy/kivy,2017-07-01,74,198,35943,7427,43370,1282,99,6560,1166,7726,213,99,29383,6261,35644,1069,194,15169,3348,18517,676,95,8609,2182,10791,463,99,6560,1166,7726,213,1583,1239,344,212,1027,128,216,550,1000,393,0,58,96,147,2015-01-01T00:00:00Z,2023-07-01,,,,,,,,,,,,,,,,,,,,,6,1126441,2016-01-01,2016-07-01,,1,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kivy/kivy,2018-01-01,62,229,11308,3306,14614,789,84,1074,324,1398,230,145,10234,2982,13216,559,227,4403,2063,6466,501,144,3329,1739,5068,372,83,1074,324,1398,129,1166,965,201,220,745,65,136,476,635,272,0,27,65,136,2015-01-01T00:00:00Z,2023-07-01,,,,,,,,,,,,,,,,,,,,,7,1126441,2016-01-01,2016-07-01,,1,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kivy/kivy,2018-07-01,70,218,58393,42117,100510,1995,97,4260,9065,13325,279,121,54133,33052,87185,1716,212,17642,7916,25558,625,116,13400,4680,18080,480,96,4242,3236,7478,145,774,509,265,113,396,87,178,301,366,170,0,104,80,110,2015-01-01T00:00:00Z,2023-07-01,,,,,,,,,,,,,,,,,,,,,8,1126441,2016-01-01,2016-07-01,,1,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kivy/kivy,2019-01-01,120,205,72078,52814,124892,2475,165,70982,52307,123289,2403,40,1096,507,1603,72,201,9402,5327,14729,622,40,1096,507,1603,72,161,8306,4820,13126,550,1122,799,323,233,566,108,215,477,483,227,0,146,135,187,2015-01-01T00:00:00Z,2023-07-01,,,,,,,,,,,,,,,,,,,,,9,1126441,2016-01-01,2016-07-01,,1,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,215862,215862,12574058189,12144150087
kivy/kivy,2019-07-01,71.5,178,17691,6627,24318,655,90,2466,1128,3594,154,88,15225,5499,20724,501,178,17691,6627,24318,655,88,15225,5499,20724,501,90,2466,1128,3594,154,775,533,242,152,381,88,154,362,352,169,0,115,72,97,2015-01-01T00:00:00Z,2023-07-01,,,,,,,,,,,,,,,,,,,,,10,1126441,2016-01-01,2016-07-01,,1,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,285775,285775,17417408741,16836557216
kivy/kivy,2020-01-01,67.5,122,5431,5201,10632,424,102,2823,2381,5204,244,20,2608,2820,5428,180,122,5431,5201,10632,424,20,2608,2820,5428,180,102,2823,2381,5204,244,1012,742,270,166,576,115,155,382,486,186,0,190,79,152,2015-01-01T00:00:00Z,2023-07-01,,,,,,,,,,,,,,,,,,,,,11,1126441,2016-01-01,2016-07-01,,1,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,397630,397630,22357107133,21565249938
kivy/kivy,2020-07-01,50,106,32181,11231,43412,550,67,11515,3644,15159,217,39,20666,7587,28253,333,106,32181,11231,43412,550,39,20666,7587,28253,333,67,11515,3644,15159,217,982,735,247,181,554,76,171,353,501,195,155,154,83,163,2015-01-01T00:00:00Z,2023-07-01,,,,,,,,,,,,,,,,,,,,,12,1126441,2016-01-01,2016-07-01,,1,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,400941,400941,30584657165,29729975178
kivy/kivy,2021-01-01,26,67,5843,1691,7534,251,37,1745,664,2409,97,30,4098,1027,5125,154,67,5843,1691,7534,251,30,4098,1027,5125,154,37,1745,664,2409,97,892,581,311,154,427,122,189,447,380,215,281,202,81,132,2015-01-01T00:00:00Z,2023-07-01,,,,,,,,,,,,,,,,,,,,,13,1126441,2016-01-01,2016-07-01,,1,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,418578,418578,41287849980,40133044925
kivy/kivy,2021-07-01,6.5,8,251,211,462,18,8,251,211,462,18,0,0,0,0,0,8,251,211,462,18,0,0,0,0,0,8,251,211,462,18,316,240,76,63,177,27,49,122,188,97,102,45,37,53,2015-01-01T00:00:00Z,2023-07-01,,,,,,,,,,,,,,,,,,,,,14,1126441,2016-01-01,2016-07-01,,1,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,765549,765549,55083339709,53314796393
kivy/kivy,2022-01-01,20.5,25,590,542,1132,44,22,566,525,1091,41,3,24,17,41,3,25,590,542,1132,44,3,24,17,41,3,22,566,525,1091,41,516,395,121,105,290,41,80,230,286,128,208,140,61,100,2015-01-01T00:00:00Z,2023-07-01,,,,,,,,,,,,,,,,,,,,,15,1126441,2016-01-01,2016-07-01,,1,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,777187,777187,65259184370,63320115084
kivy/kivy,2022-07-01,14,17,249,189,438,50,17,249,189,438,50,0,0,0,0,0,17,249,189,438,50,0,0,0,0,0,17,249,189,438,50,408,302,106,76,226,37,69,136,229,94,116,69,43,72,2015-01-01T00:00:00Z,2023-07-01,,,,,,,,,,,,,,,,,,,,,16,1126441,2016-01-01,2016-07-01,,1,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,515419,515419,80389269242,77771994446
kivy/kivy,2023-01-01,33,53,1355,693,2048,91,39,1170,615,1785,73,14,185,78,263,18,53,1355,693,2048,91,14,185,78,263,18,39,1170,615,1785,73,592,421,171,122,299,50,121,211,279,140,139,97,71,81,2015-01-01T00:00:00Z,2023-07-01,,,,,,,,,,,,,,,,,,,,,17,1126441,2016-01-01,2016-07-01,,1,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,619241,619241,88721672343,85959083168
lektor/lektor,2015-07-01,9,110,8364,2347,10711,479,10,468,212,680,11,100,7896,2135,10031,468,110,8364,2347,10711,479,100,7896,2135,10031,468,10,468,212,680,11,161,120,41,35,85,15,26,62,64,39,0,16,11,26,2015-07-01T00:00:00Z,2023-07-01,0.840909090909091,0.659090909090909,0.727272727272727,0.75,0.75,0.75,8,0.421052631578947,0.578947368421053,0,0,0,0.578947368421053,0.578947368421053,0.578947368421053,0.578947368421053,0.578947368421053,19,1,,2,132355,2017-01-01,2017-07-01,,1,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lektor/lektor,2016-01-01,54,208,25392,5632,31024,1297,80,2435,606,3041,201,128,22957,5026,27983,1096,206,18070,4690,22760,1045,126,15635,4084,19719,844,80,2435,606,3041,201,409,260,149,79,181,63,86,189,161,107,0,33,56,54,2015-07-01T00:00:00Z,2023-07-01,,,,,,,,,,,,,,,,,,,,,3,132355,2017-01-01,2017-07-01,,1,0,6,1,109,0,1,100,,,,0.101851851851852,1.9,FALSE,1,1,2,2,3.1,11,11,11,11,11,11,,,,,0.0091743119266055,,,,
lektor/lektor,2016-07-01,29,82,4575,2553,7128,432,40,1406,1054,2460,172,42,3169,1499,4668,260,82,4575,2553,7128,432,42,3169,1499,4668,260,40,1406,1054,2460,172,240,105,135,33,72,55,80,153,85,103,0,39,31,25,2015-07-01T00:00:00Z,2023-07-01,,,,,,,,,,,,,,,,,,,,,4,132355,2017-01-01,2017-07-01,,1,0,6,4,63,46.2962962962963,1.31818181818182,75,0.30615234375,0.310939357907253,0.310939357907253,0.451612903225806,3.24,TRUE,1,1,2,4,6,17.3333333333333,9.8,12.5,17,22,25,41.2698412698413,59.0909090909091,36,55.5555555555556,0.0634920634920635,,,,
lektor/lektor,2017-01-01,10,32,8375,7461,15836,318,16,2131,1872,4003,100,16,6244,5589,11833,218,32,8375,7461,15836,318,16,6244,5589,11833,218,16,2131,1872,4003,100,190,147,43,46,101,18,25,103,80,50,0,4,11,29,2015-07-01T00:00:00Z,2023-07-01,0.65,0.4,0.5,0.55,0.6,0.6,2,0.153846153846154,0.846153846153846,0,0,0,0.615384615384615,0.769230769230769,0.769230769230769,0.846153846153846,0.846153846153846,13,1,,5,132355,2017-01-01,2017-07-01,,1,0,6,3,46,39.1304347826087,1.225,77.5,0.397189349112426,0.405247813411079,0.405247813411079,0.244444444444444,2.22222222222222,TRUE,1,1,2,2,4.2,13.5,5.9,8.75,13.5,18.25,21.1,21.7391304347826,25,66.6666666666667,75,0.0652173913043478,,,,
lektor/lektor,2017-07-01,25,67,9343,405,9748,201,36,7961,264,8225,89,31,1382,141,1523,112,67,9343,405,9748,201,31,1382,141,1523,112,36,7961,264,8225,89,344,252,92,61,191,23,69,187,148,83,0,37,26,39,2015-07-01T00:00:00Z,2023-07-01,,,,,,,,,,,,,,,,,,,,,6,132355,2017-01-01,2017-07-01,,1,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lektor/lektor,2018-01-01,12,43,13486,3313,16799,283,20,12638,3180,15818,229,23,848,133,981,54,42,1751,593,2344,121,23,848,133,981,54,19,903,460,1363,67,182,122,60,35,87,31,29,86,83,48,0,16,15,22,2015-07-01T00:00:00Z,2023-07-01,,,,,,,,,,,,,,,,,,,,,7,132355,2017-01-01,2017-07-01,,1,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lektor/lektor,2018-07-01,15,42,9588,3166,12754,331,24,7037,3006,10043,192,18,2551,160,2711,139,41,6197,1715,7912,220,18,2551,160,2711,139,23,3646,1555,5201,81,169,121,48,30,91,20,28,100,80,55,0,40,15,15,2015-07-01T00:00:00Z,2023-07-01,,,,,,,,,,,,,,,,,,,,,8,132355,2017-01-01,2017-07-01,,1,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lektor/lektor,2019-01-01,6,21,15869,3036,18905,283,7,374,110,484,14,14,15495,2926,18421,269,20,1867,226,2093,53,13,1493,116,1609,39,7,374,110,484,14,139,115,24,23,92,8,16,80,64,42,0,26,8,15,2015-07-01T00:00:00Z,2023-07-01,0.545454545454545,0.363636363636364,0.409090909090909,0.409090909090909,0.409090909090909,0.409090909090909,1,0.111111111111111,0.888888888888889,0,0,0,0.888888888888889,0.888888888888889,0.888888888888889,0.888888888888889,0.888888888888889,9,1,,9,132355,2017-01-01,2017-07-01,,1,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,27557,27557,12574058189,12144150087
lektor/lektor,2019-07-01,8,18,973,233,1206,40,10,396,91,487,13,8,577,142,719,27,18,973,233,1206,40,8,577,142,719,27,10,396,91,487,13,210,122,88,48,74,35,53,141,73,66,0,27,7,15,2015-07-01T00:00:00Z,2023-07-01,,,,,,,,,,,,,,,,,,,,,10,132355,2017-01-01,2017-07-01,,1,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,25538,25538,17417408741,16836557216
lektor/lektor,2020-01-01,22,83,39603,37784,77387,438,59,18520,17566,36086,224,24,21083,20218,41301,214,83,39603,37784,77387,438,24,21083,20218,41301,214,59,18520,17566,36086,224,388,256,132,64,192,63,69,191,127,95,0,105,23,33,2015-07-01T00:00:00Z,2023-07-01,,,,,,,,,,,,,,,,,,,,,11,132355,2017-01-01,2017-07-01,,1,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,26379,26379,22357107133,21565249938
lektor/lektor,2020-07-01,27,127,19581,26692,46273,585,87,11508,14178,25686,382,40,8073,12514,20587,203,106,18846,25814,44660,460,40,8073,12514,20587,203,66,10773,13300,24073,257,211,150,61,47,103,29,32,145,102,87,32,37,33,40,2015-07-01T00:00:00Z,2023-07-01,,,,,,,,,,,,,,,,,,,,,12,132355,2017-01-01,2017-07-01,,1,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,29035,29035,30584657165,29729975178
lektor/lektor,2021-01-01,13,97,23648,18107,41755,513,52,16284,9524,25808,252,45,7364,8583,15947,261,97,23648,18107,41755,513,45,7364,8583,15947,261,52,16284,9524,25808,252,209,113,96,35,78,45,51,127,67,61,81,80,26,15,2015-07-01T00:00:00Z,2023-07-01,,,,,,,,,,,,,,,,,,,,,13,132355,2017-01-01,2017-07-01,,1,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,32804,32804,41287849980,40133044925
lektor/lektor,2021-07-01,16.8333333333333,136,33969,19777,53746,403,77,11281,11810,23091,296,59,22688,7967,30655,107,117,31634,17540,49174,260,59,22688,7967,30655,107,58,8946,9573,18519,153,152,101,51,21,80,17,34,118,58,62,40,35,26,16,2015-07-01T00:00:00Z,2023-07-01,,,,,,,,,,,,,,,,,,,,,14,132355,2017-01-01,2017-07-01,,1,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,26727,26727,55083339709,53314796393
lektor/lektor,2022-01-01,23.1666666666667,162,76106,81928,158034,1292,67,63238,65708,128946,961,95,12868,16220,29088,331,157,22406,29794,52200,550,94,9787,12878,22665,226,63,12619,16916,29535,324,139,85,54,33,52,20,34,94,51,55,49,42,31,22,2015-07-01T00:00:00Z,2023-07-01,,,,,,,,,,,,,,,,,,,,,15,132355,2017-01-01,2017-07-01,,1,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,32809,32809,65259184370,63320115084
lektor/lektor,2022-07-01,20,94,10049,7236,17285,269,46,5023,3634,8657,113,48,5026,3602,8628,156,94,10049,7236,17285,269,48,5026,3602,8628,156,46,5023,3634,8657,113,162,120,42,47,73,17,25,111,65,55,17,16,22,24,2015-07-01T00:00:00Z,2023-07-01,,,,,,,,,,,,,,,,,,,,,16,132355,2017-01-01,2017-07-01,,1,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,35183,35183,80389269242,77771994446
lektor/lektor,2023-01-01,28,173,15619,7903,23522,504,89,6731,3583,10314,228,84,8888,4320,13208,276,173,15619,7903,23522,504,84,8888,4320,13208,276,89,6731,3583,10314,228,82,45,37,12,33,22,15,70,31,44,5,1,30,20,2015-07-01T00:00:00Z,2023-07-01,,,,,,,,,,,,,,,,,,,,,17,132355,2017-01-01,2017-07-01,,1,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,44397,44397,88721672343,85959083168
line/line-bot-sdk-python,2016-07-01,12,32,1907,3216,5123,57,15,808,1359,2167,25,17,1099,1857,2956,32,32,1907,3216,5123,57,17,1099,1857,2956,32,15,808,1359,2167,25,49,27,22,7,20,6,16,18,14,7,0,4,13,7,2016-07-01T00:00:00Z,2023-07-01,1,0.857142857142857,1,1,1,1,0,0,1,0,0,0,1,1,1,1,1,13,1,,4,903482,2019-01-01,2019-07-01,,1,0,10,1,20,0,1,100,,,,0.842105263157895,3,FALSE,1,1,2,4,6.5,0,0,0,0,0,0,,,,,0.05,,,,
line/line-bot-sdk-python,2017-01-01,9,23,824,359,1183,56,12,548,183,731,39,11,276,176,452,17,23,824,359,1183,56,11,276,176,452,17,12,548,183,731,39,59,40,19,18,22,8,11,14,22,11,0,2,9,14,2016-07-01T00:00:00Z,2023-07-01,1,0.857142857142857,0.928571428571429,0.928571428571429,1,1,1,0.1,0.9,0,0,0,0.9,0.9,0.9,0.9,0.9,10,1,,5,903482,2019-01-01,2019-07-01,,1,0,10,1,17,0,1,100,,,,0.6875,4.63636363636364,FALSE,1,2,2,4,9,0,0,0,0,0,0,,,,,0.0588235294117647,,,,
line/line-bot-sdk-python,2017-07-01,13.6666666666667,32,2678,362,3040,105,20,1837,251,2088,66,12,841,111,952,39,32,2678,362,3040,105,12,841,111,952,39,20,1837,251,2088,66,78,54,24,20,34,8,16,27,35,21,0,12,13,16,2016-07-01T00:00:00Z,2023-07-01,,,,,,,,,,,,,,,,,,,,,6,903482,2019-01-01,2019-07-01,,1,0,10,2,33,8.69565217391304,1.04166666666667,95.8333333333333,0.52,0.52,0.52,0.46875,2.21428571428571,TRUE,1,1,2,2.75,3.7,6,6,6,6,6,6,45.4545454545455,62.5,7.14285714285714,6.45161290322581,0.0606060606060606,,,,
line/line-bot-sdk-python,2018-01-01,12.3333333333333,34,4703,1908,6611,96,19,2309,1120,3429,52,15,2394,788,3182,44,34,4703,1908,6611,96,15,2394,788,3182,44,19,2309,1120,3429,52,35,25,10,6,19,3,7,18,22,15,0,15,15,11,2016-07-01T00:00:00Z,2023-07-01,,,,,,,,,,,,,,,,,,,,,7,903482,2019-01-01,2019-07-01,,1,0,10,1,22,0,1,100,,,,0.666666666666667,2.14285714285714,FALSE,1,1,2,2.75,4,0,0,0,0,0,0,,,,,0.0454545454545455,,,,
line/line-bot-sdk-python,2018-07-01,5,11,923,88,1011,30,7,518,53,571,19,4,405,35,440,11,11,923,88,1011,30,4,405,35,440,11,7,518,53,571,19,19,15,4,3,12,2,2,1,15,1,0,4,3,12,2016-07-01T00:00:00Z,2023-07-01,,,,,,,,,,,,,,,,,,,,,8,903482,2019-01-01,2019-07-01,,1,0,10,2,15,0,1,100,,,,0.214285714285714,2,FALSE,1.2,1.5,2,2.5,2.8,0,0,0,0,0,0,,,,,0.133333333333333,,,,
line/line-bot-sdk-python,2019-01-01,30,82,7902,1699,9601,299,44,4679,1253,5932,178,38,3223,446,3669,121,82,7902,1699,9601,299,38,3223,446,3669,121,44,4679,1253,5932,178,56,42,14,8,34,2,12,12,36,10,0,13,31,35,2016-07-01T00:00:00Z,2023-07-01,,,,,,,,,,,,,,,,,,,,,9,903482,2019-01-01,2019-07-01,,1,0,10,3,24,44.4444444444444,1.23529411764706,76.4705882352941,0.334710743801653,0.337868480725624,0.337868480725624,0.304347826086957,2.2,TRUE,1,1,1,2,4.4,5,4.2,4.5,5,5.5,5.8,25,35.2941176470588,60,36.3636363636364,0.125,52780,52780,12574058189,12144150087
line/line-bot-sdk-python,2019-07-01,20,54,2515,399,2914,118,32,1308,239,1547,62,22,1207,160,1367,56,54,2515,399,2914,118,22,1207,160,1367,56,32,1308,239,1547,62,34,22,12,9,13,4,8,9,13,7,0,45,21,17,2016-07-01T00:00:00Z,2023-07-01,,,,,,,,,,,,,,,,,,,,,10,903482,2019-01-01,2019-07-01,,1,1,10,1,17,0,1,100,,,,0.125,1,FALSE,1,1,1,1,1,1,1,1,1,1,1,,,,,0.0588235294117647,80944,80944,17417408741,16836557216
